id,team_id,year,playtype_id,att,cmp,yds,20_plus,40_plus,lng,1st,td,fum,int,sack
3076,26,2021,1,510,0,1991,9,1,44,113,12,2,0,0
3077,27,2021,1,413,0,2074,18,3,73,106,18,4,0,0
3078,28,2021,1,411,0,1583,9,0,37,85,10,0,0,0
3079,29,2021,1,420,0,1422,6,0,36,77,8,5,0,0
3080,30,2021,1,551,0,2404,11,3,76,134,23,9,0,0
3081,31,2021,1,449,0,1930,13,2,66,103,10,6,0,0
3082,0,2022,0,512,338,4049,56,6,57,188,30,0,9,31
3083,1,2022,0,377,223,2598,38,7,56,109,19,0,15,58
3084,2,2022,0,610,418,4520,54,10,60,221,35,0,12,44
3085,3,2022,0,574,361,4291,51,12,98,212,35,0,14,33
3086,4,2022,0,571,345,4007,55,12,67,166,18,0,15,63
3087,5,2022,0,540,335,3710,44,5,55,182,19,0,12,44
3088,6,2022,0,751,499,4746,50,8,63,240,26,0,10,22
3089,7,2022,0,664,433,3966,40,3,77,189,17,0,17,46
3090,8,2022,0,711,485,4791,50,7,55,232,26,0,10,39
3091,9,2022,0,651,435,5250,73,13,67,272,41,0,12,26
3092,10,2022,0,604,398,3854,41,4,49,193,17,0,20,60
3093,11,2022,0,554,344,3783,46,10,75,184,24,0,16,48
3094,12,2022,0,556,355,3911,50,5,68,194,28,0,18,27
3095,13,2022,0,584,368,4765,62,14,84,220,30,0,15,35
3096,14,2022,0,536,350,4364,63,13,78,195,25,0,9,44
3097,15,2022,0,415,257,2927,37,5,75,148,17,0,9,37
3098,16,2022,0,520,346,3431,28,5,65,170,17,0,6,49
3099,17,2022,0,596,394,4148,55,3,59,208,25,0,9,28
3100,18,2022,0,627,357,4040,47,10,79,191,15,0,14,42
3101,19,2022,0,588,383,4444,57,12,81,228,29,0,7,24
3102,20,2022,0,563,364,3890,55,7,63,186,27,0,12,32
3103,21,2022,0,457,267,3246,49,12,75,138,16,0,13,36
3104,22,2022,0,540,358,3815,57,9,53,166,19,0,14,41
3105,23,2022,0,586,359,4182,58,10,60,193,28,0,17,35
3106,24,2022,0,531,347,3506,38,4,75,181,16,0,15,59
3107,25,2022,0,488,300,3202,33,6,75,149,19,0,13,38
3108,26,2022,0,512,338,3969,45,13,68,181,24,0,14,38
3109,27,2022,0,573,399,4282,50,6,54,206,30,0,12,46
3110,28,2022,0,571,364,3661,44,3,57,189,12,0,14,38
3111,29,2022,0,579,352,3642,55,7,58,159,20,0,19,38
3112,30,2022,0,456,285,3227,41,11,69,153,16,0,11,49
3113,31,2022,0,672,448,4818,50,10,66,244,30,0,15,47
3114,0,2022,1,504,0,2360,19,4,71,132,20,7,0,0
3115,1,2022,1,558,0,3014,20,8,67,148,18,10,0,0
3116,2,2022,1,399,0,1528,7,1,40,96,14,0,0,0
3117,3,2022,1,430,0,2232,20,2,44,128,15,12,0,0
3118,4,2022,1,444,0,1935,7,1,52,105,11,10,0,0
3119,5,2022,1,532,0,2490,21,1,41,142,19,4,0,0
3120,6,2022,1,386,0,1308,3,0,35,79,5,5,0,0
3121,7,2022,1,434,0,1873,9,2,45,115,15,11,0,0
3122,8,2022,1,404,0,1524,6,2,72,93,15,6,0,0
3123,9,2022,1,417,0,1970,10,1,52,105,18,8,0,0
3124,10,2022,1,439,0,1866,9,1,66,91,8,8,0,0
3125,11,2022,1,538,0,2143,8,0,33,124,9,8,0,0
3126,12,2022,1,531,0,2298,17,3,57,129,24,2,0,0
3127,13,2022,1,390,0,1686,10,1,67,93,12,5,0,0
3128,14,2022,1,544,0,2509,17,2,42,161,32,7,0,0
3129,15,2022,1,559,0,2718,17,4,44,152,17,8,0,0
3130,16,2022,1,520,0,2519,15,2,68,150,21,5,0,0
3131,17,2022,1,448,0,2116,15,6,62,114,16,9,0,0
3132,18,2022,1,405,0,1686,11,2,62,79,13,4,0,0
3133,19,2022,1,480,0,2179,12,7,58,114,23,5,0,0
3134,20,2022,1,456,0,2113,10,1,46,116,12,5,0,0
3135,21,2022,1,483,0,2210,15,3,60,119,16,10,0,0
3136,22,2022,1,425,0,1812,11,2,49,98,12,8,0,0
3137,23,2022,1,428,0,2059,9,2,86,122,12,5,0,0
3138,24,2022,1,411,0,1661,8,1,42,89,15,5,0,0
3139,25,2022,1,526,0,2720,18,3,79,167,14,9,0,0
3140,26,2022,1,465,0,1982,7,3,60,103,12,8,0,0
3141,27,2022,1,425,0,2042,18,4,74,106,12,5,0,0
3142,28,2022,1,500,0,2073,8,0,36,129,16,6,0,0
3143,29,2022,1,398,0,1476,7,2,75,90,7,10,0,0
3144,30,2022,1,487,0,2131,13,4,56,104,16,7,0,0
3145,31,2022,1,404,0,1661,5,3,81,93,18,5,0,0
