id,team_id,year,ret,yds,td,20_plus,40_plus,lng,fc,fum
599,11,1991,46,610,2,8,3,69,21,5
600,26,1991,44,317,0,1,1,52,20,0
601,27,1991,38,325,1,3,1,59,20,2
602,28,1991,39,373,1,5,1,40,14,2
603,31,1991,30,225,0,1,1,44,15,3
604,0,1992,40,389,1,5,2,48,12,3
605,1,1992,23,176,0,2,0,36,14,3
606,2,1992,24,285,1,3,1,95,11,1
607,3,1992,43,464,0,7,1,42,8,2
608,4,1992,34,353,0,3,1,47,16,3
609,5,1992,44,429,1,4,1,75,10,3
610,6,1992,26,160,0,0,0,17,15,1
611,7,1992,33,364,0,3,1,65,12,1
612,8,1992,44,359,0,2,0,25,12,2
613,9,1992,39,402,2,5,2,86,8,5
614,10,1992,25,275,2,2,2,84,24,1
615,12,1992,44,550,2,4,2,79,18,2
616,13,1992,31,191,0,0,0,19,19,6
617,14,1992,47,555,1,6,2,87,15,1
618,15,1992,29,196,0,3,1,45,14,1
619,16,1992,27,240,0,4,0,39,11,2
620,18,1992,30,232,0,2,0,21,9,3
621,19,1992,21,190,1,2,1,58,9,0
622,30,1992,33,194,0,1,0,20,12,1
623,20,1992,35,315,1,4,2,58,6,8
624,22,1992,37,274,0,2,1,50,20,2
625,23,1992,41,402,0,3,1,40,21,3
626,24,1992,39,345,2,4,1,61,11,1
627,11,1992,37,355,2,4,2,84,12,6
628,26,1992,45,231,0,1,0,34,21,8
629,27,1992,38,283,0,0,0,16,27,0
630,28,1992,32,364,1,4,2,80,13,1
631,31,1992,33,336,0,3,1,42,18,2
632,0,1993,35,411,1,5,1,72,20,4
633,1,1993,35,289,0,3,0,28,20,1
634,2,1993,48,321,0,3,0,36,8,3
635,3,1993,33,277,1,2,1,47,7,2
636,4,1993,41,425,0,4,1,54,11,6
637,5,1993,42,563,3,4,3,91,12,1
638,6,1993,38,311,0,3,0,35,15,6
639,7,1993,47,384,1,3,1,58,11,3
640,8,1993,34,412,0,7,1,54,17,4
641,9,1993,37,348,0,7,0,30,7,4
642,10,1993,30,173,0,1,0,24,17,2
643,12,1993,37,381,2,3,2,64,14,6
644,13,1993,28,326,2,3,2,72,22,3
645,14,1993,33,284,0,2,0,25,20,2
646,15,1993,35,276,0,2,1,51,18,3
647,16,1993,32,331,1,2,1,75,20,0
648,18,1993,31,256,0,1,0,20,12,5
649,19,1993,40,349,0,4,1,53,18,2
650,30,1993,41,275,0,0,0,18,19,1
651,20,1993,45,404,0,7,0,39,12,5
652,22,1993,51,462,0,3,0,30,14,2
653,23,1993,40,465,1,3,1,74,20,0
654,24,1993,19,102,0,0,0,13,15,0
655,11,1993,35,245,0,2,1,48,8,4
656,26,1993,38,517,2,6,2,83,21,0
657,27,1993,33,280,0,2,0,33,15,0
658,28,1993,47,353,0,2,0,39,12,3
659,31,1993,39,280,0,2,1,50,23,1
660,0,1994,40,334,0,4,0,26,13,1
661,1,1994,27,218,1,2,1,61,20,2
662,2,1994,37,373,1,4,2,82,18,3
663,3,1994,33,343,0,2,1,57,8,2
664,4,1994,41,379,0,5,1,44,4,3
665,5,1994,46,462,2,4,3,92,7,4
666,6,1994,28,248,1,2,1,80,8,1
667,7,1994,42,286,0,1,0,23,13,1
668,8,1994,36,475,2,4,2,90,19,2
669,9,1994,43,316,0,3,2,43,13,1
670,10,1994,42,339,1,3,1,75,8,3
671,12,1994,44,404,1,3,2,83,14,5
672,13,1994,33,241,0,1,0,26,17,2
673,14,1994,41,381,0,5,3,49,18,1
674,15,1994,31,188,0,2,0,29,16,0
675,16,1994,32,388,2,5,2,68,17,2
676,18,1994,39,345,0,3,0,26,5,5
677,19,1994,25,256,0,2,0,24,12,0
678,30,1994,50,281,1,2,1,78,12,4
679,20,1994,49,414,1,3,1,85,18,7
680,22,1994,46,383,0,3,0,38,16,4
681,23,1994,40,487,0,5,1,48,14,2
682,24,1994,40,461,1,6,3,103,10,5
683,11,1994,32,452,2,4,3,78,24,1
684,26,1994,25,152,0,2,0,35,10,5
685,27,1994,37,337,0,2,0,31,23,1
686,28,1994,56,424,0,2,1,42,16,2
687,31,1994,39,238,0,2,0,25,16,4
688,0,1995,27,272,1,4,1,78,17,3
689,1,1995,24,179,0,1,0,39,14,3
690,2,1995,21,103,0,1,0,21,13,1
691,3,1995,47,476,0,5,2,44,11,2
692,4,1995,31,358,0,5,1,44,18,1
693,5,1995,25,255,1,1,1,69,16,1
694,6,1995,29,293,0,3,1,45,10,0
695,7,1995,23,172,0,0,0,16,11,1
696,8,1995,31,338,1,6,1,88,15,8
697,9,1995,58,561,1,5,1,86,7,1
698,10,1995,29,192,0,1,0,32,12,3
699,12,1995,23,255,0,3,1,43,17,1
700,13,1995,24,163,0,1,0,24,12,2
701,14,1995,29,293,0,5,0,38,16,2
702,15,1995,39,383,1,5,1,66,14,4
703,16,1995,31,218,0,1,0,21,10,3
704,17,1995,29,243,0,3,1,40,8,3
705,18,1995,38,323,0,3,0,22,17,3
706,19,1995,24,189,0,1,0,28,17,2
707,30,1995,35,339,0,1,0,20,21,3
708,20,1995,61,515,0,4,0,26,7,9
709,21,1995,49,500,1,3,1,62,23,0
710,22,1995,45,383,0,3,0,23,17,2
711,23,1995,37,374,0,3,0,38,9,0
712,24,1995,55,587,0,8,2,61,7,4
713,11,1995,26,315,1,4,2,59,15,2
714,26,1995,29,268,0,3,1,74,23,2
715,27,1995,40,384,1,3,1,89,13,0
716,28,1995,48,474,1,4,3,72,8,1
717,31,1995,35,414,1,6,2,74,14,1
718,0,1996,39,352,0,3,1,52,21,3
719,1,1996,31,282,0,1,0,34,19,0
720,2,1996,33,217,0,2,1,62,8,4
721,3,1996,43,423,0,4,1,45,15,3
722,4,1996,49,583,0,9,1,40,19,6
723,6,1996,41,481,1,5,2,88,9,2
724,7,1996,39,343,0,4,0,35,9,5
725,8,1996,38,559,1,8,2,81,14,3
726,9,1996,33,282,0,2,0,24,16,2
727,10,1996,41,447,0,6,1,82,15,1
728,12,1996,44,394,0,3,0,22,11,0
729,13,1996,26,251,0,0,0,19,25,4
730,14,1996,40,330,0,3,1,56,17,2
731,15,1996,31,315,0,6,0,39,10,3
732,16,1996,42,478,2,6,2,87,23,1
733,17,1996,34,351,0,5,2,60,13,3
734,18,1996,28,139,0,0,0,15,16,4
735,19,1996,34,284,0,4,0,33,19,0
736,30,1996,29,279,0,4,1,40,18,3
737,20,1996,58,875,3,13,4,92,17,1
738,21,1996,55,624,1,6,1,84,17,3
739,22,1996,52,588,1,8,2,60,9,3
740,23,1996,42,403,0,4,1,47,24,6
741,24,1996,35,439,2,7,4,78,16,4
742,25,1996,38,357,0,4,1,46,14,2
743,11,1996,23,258,0,4,1,71,16,0
744,26,1996,31,159,0,0,0,16,20,2
745,27,1996,34,352,1,2,1,88,15,0
746,28,1996,40,251,0,2,0,33,12,3
747,31,1996,32,300,1,1,1,69,31,3
748,0,1997,41,482,1,8,1,73,16,4
749,1,1997,46,321,0,0,0,19,8,3
750,2,1997,26,201,0,0,0,18,19,3
751,3,1997,39,346,0,3,1,47,19,7
752,4,1997,41,555,3,6,3,94,22,3
753,6,1997,51,645,1,13,2,63,12,4
754,7,1997,41,461,0,5,1,50,16,3
755,8,1997,47,489,3,4,3,85,8,2
756,9,1997,35,383,1,4,2,82,14,4
757,10,1997,31,248,0,2,0,20,10,1
758,12,1997,47,512,1,5,2,83,14,3
759,13,1997,32,335,0,6,0,38,16,0
760,14,1997,31,234,0,3,1,42,21,6
761,15,1997,52,483,0,4,0,38,14,5
762,16,1997,47,455,1,4,2,53,19,0
763,17,1997,36,412,0,5,2,52,16,1
764,18,1997,59,674,1,7,3,66,8,4
765,19,1997,48,433,0,3,1,40,26,2
766,30,1997,32,244,0,3,0,30,13,4
767,20,1997,56,515,0,9,1,46,17,5
768,21,1997,41,310,0,2,1,40,23,5
769,22,1997,45,467,0,5,1,47,8,2
770,23,1997,27,210,0,4,0,31,20,1
771,24,1997,40,274,0,5,1,43,23,1
772,25,1997,42,564,2,6,3,89,14,4
773,11,1997,38,442,1,6,2,63,23,1
774,26,1997,48,496,0,6,0,32,26,2
775,27,1997,37,248,0,2,0,28,18,4
776,28,1997,32,222,0,2,0,30,10,1
777,31,1997,34,444,0,7,1,57,19,0
778,0,1998,47,406,1,5,1,72,10,3
779,1,1998,25,291,1,2,1,93,15,0
780,2,1998,29,234,1,1,1,65,22,3
781,3,1998,37,369,0,3,1,73,11,2
782,4,1998,38,399,0,5,1,44,8,2
783,6,1998,41,559,2,8,3,95,15,4
784,7,1998,43,295,0,3,0,24,7,4
785,8,1998,45,542,0,6,3,56,14,4
786,9,1998,38,316,0,3,0,37,12,2
787,10,1998,34,340,0,3,1,53,11,2
788,12,1998,39,493,2,7,4,69,13,3
789,13,1998,46,542,0,7,0,39,15,3
790,14,1998,34,285,0,3,1,40,19,4
791,15,1998,40,304,0,1,0,23,24,2
792,16,1998,35,252,0,1,0,39,22,0
793,17,1998,45,581,1,8,2,85,14,1
794,18,1998,43,315,0,2,0,23,15,3
795,19,1998,36,212,0,2,0,23,19,4
796,30,1998,38,280,0,4,0,25,17,3
797,20,1998,48,412,1,4,1,71,21,6
798,21,1998,44,464,0,4,0,35,11,1
799,22,1998,33,395,0,6,0,39,17,1
800,23,1998,50,564,2,9,3,75,14,5
801,24,1998,41,415,1,7,1,71,25,4
802,25,1998,43,541,2,4,3,87,12,1
803,11,1998,44,506,0,5,1,47,18,2
804,26,1998,32,408,0,6,2,76,24,0
805,27,1998,41,428,2,6,3,74,10,2
806,28,1998,33,269,0,2,1,47,16,2
807,31,1998,29,289,0,4,2,53,20,2
808,0,1999,26,104,0,1,0,32,13,2
809,1,1999,30,346,0,4,1,54,19,1
810,2,1999,35,410,2,4,2,86,10,3
811,3,1999,34,347,0,3,0,27,17,0
812,4,1999,54,409,1,5,1,81,10,5
813,5,1999,25,162,0,0,0,15,13,3
814,6,1999,43,357,0,3,0,31,26,3
815,7,1999,47,489,0,5,1,43,13,4
816,8,1999,34,290,0,2,0,33,25,3
817,9,1999,58,706,2,8,2,84,19,4
818,10,1999,41,388,1,3,0,39,18,2
819,12,1999,41,440,1,4,3,76,9,0
820,13,1999,44,432,0,7,1,45,13,3
821,14,1999,29,250,0,3,0,39,18,4
822,15,1999,32,372,2,5,2,70,17,1
823,16,1999,45,520,1,6,1,85,13,3
824,17,1999,45,462,1,6,1,74,21,1
825,18,1999,43,319,0,2,0,23,14,2
826,19,1999,38,386,1,3,1,68,16,1
827,20,1999,29,212,0,2,1,45,13,2
828,21,1999,35,241,0,2,0,30,18,2
829,22,1999,48,495,0,6,1,52,17,1
830,23,1999,42,397,0,5,1,78,14,3
831,24,1999,52,498,1,7,1,84,25,5
832,25,1999,59,452,0,5,0,33,20,2
833,11,1999,41,332,0,2,0,33,14,1
834,26,1999,35,258,0,0,0,18,23,5
835,27,1999,30,419,1,5,2,94,24,3
836,28,1999,42,377,0,3,1,48,14,3
837,30,1999,40,358,1,3,1,65,17,0
838,31,1999,32,269,1,2,1,64,13,3
839,0,2000,26,220,0,3,0,25,13,1
840,1,2000,36,314,0,1,0,25,27,3
841,2,2000,42,357,1,3,1,82,15,5
842,3,2000,38,190,0,1,0,20,23,4
843,4,2000,36,364,0,4,1,64,12,4
844,5,2000,29,294,0,2,0,30,14,2
845,6,2000,39,337,1,2,2,73,19,3
846,7,2000,32,223,0,2,0,25,11,4
847,8,2000,44,272,0,1,0,35,17,6
848,9,2000,37,295,0,2,0,26,12,2
849,10,2000,38,352,0,3,1,40,14,3
850,12,2000,35,364,2,4,2,64,14,2
851,13,2000,39,518,1,6,2,81,19,1
852,14,2000,33,335,1,3,1,72,33,2
853,15,2000,37,348,1,3,2,70,20,2
854,16,2000,40,332,0,3,0,31,20,4
855,17,2000,46,333,0,2,0,22,19,3
856,18,2000,38,276,0,0,0,19,19,2
857,19,2000,33,472,1,5,3,95,24,1
858,20,2000,35,300,0,3,1,43,26,5
859,21,2000,21,238,1,4,1,64,12,3
860,22,2000,45,562,1,9,1,66,22,1
861,23,2000,37,357,0,5,0,36,13,2
862,24,2000,34,521,1,10,2,86,18,5
863,25,2000,45,713,2,10,4,89,10,1
864,11,2000,36,356,0,4,2,57,13,4
865,26,2000,40,339,0,2,1,51,17,1
866,27,2000,30,384,0,5,3,43,14,3
867,28,2000,42,499,1,7,2,54,20,2
868,30,2000,53,671,1,5,2,69,18,1
869,31,2000,26,261,0,3,1,63,28,2
870,0,2001,23,151,0,0,0,19,19,1
871,1,2001,45,405,0,4,0,35,14,2
872,2,2001,31,290,0,2,1,86,16,3
873,3,2001,24,225,1,4,1,66,9,1
874,4,2001,31,405,1,6,2,86,9,2
875,5,2001,31,247,0,3,1,43,16,2
876,6,2001,38,396,1,4,1,84,14,3
877,7,2001,43,472,0,6,1,55,1,0
878,8,2001,44,415,1,3,1,84,16,4
879,9,2001,44,326,0,1,0,26,8,2
880,10,2001,29,290,1,4,1,78,12,2
881,12,2001,41,493,1,8,3,65,13,4
882,13,2001,43,471,0,3,1,48,13,3
883,14,2001,44,508,0,6,1,54,22,2
884,15,2001,34,463,0,7,3,74,7,4
885,16,2001,47,376,0,4,0,23,13,4
886,17,2001,38,333,0,5,0,24,22,3
887,18,2001,34,323,0,6,0,35,14,2
888,19,2001,29,255,0,3,0,34,21,1
889,20,2001,33,251,1,2,1,55,20,1
890,21,2001,39,420,1,6,2,70,12,3
891,22,2001,33,440,2,6,3,85,15,2
892,23,2001,29,339,1,2,1,88,32,4
893,24,2001,43,400,0,6,0,32,18,4
894,25,2001,48,563,0,7,1,62,10,1
895,11,2001,41,431,1,5,1,89,10,5
896,26,2001,37,288,0,4,1,42,13,8
897,27,2001,33,352,0,5,0,34,14,2
898,28,2001,50,420,0,7,0,39,15,5
899,30,2001,36,282,0,2,0,36,23,1
900,31,2001,45,307,0,4,0,23,9,4
901,0,2002,28,395,1,6,3,89,12,1
902,1,2002,38,359,0,5,0,30,12,3
903,2,2002,28,131,0,1,0,34,9,4
904,3,2002,30,157,0,0,0,16,11,1
905,4,2002,34,275,0,3,2,53,7,3
906,5,2002,33,434,2,5,2,87,14,2
907,6,2002,44,430,1,5,3,56,20,0
908,7,2002,36,221,0,1,0,22,4,2
909,8,2002,37,315,0,4,0,37,15,4
910,9,2002,29,390,2,3,2,90,11,2
911,10,2002,37,282,0,3,0,34,16,4
912,12,2002,39,325,0,6,1,71,19,3
913,13,2002,31,293,0,3,0,34,17,2
914,14,2002,47,567,1,7,2,76,11,3
915,15,2002,32,325,0,5,0,36,13,2
916,16,2002,32,243,0,3,0,37,22,3
917,17,2002,28,311,1,3,2,69,17,3
918,18,2002,29,464,2,10,2,63,12,3
919,19,2002,42,363,2,3,2,73,17,3
920,20,2002,46,191,0,2,0,27,11,6
921,21,2002,57,487,2,4,2,87,16,5
922,22,2002,34,298,0,2,1,40,14,2
923,23,2002,29,318,2,4,2,83,26,5
924,24,2002,33,380,1,5,3,78,16,2
925,25,2002,34,384,1,4,2,95,14,3
926,11,2002,43,450,1,5,1,90,13,4
927,26,2002,45,625,1,7,3,83,6,5
928,27,2002,25,256,1,2,1,61,23,2
929,28,2002,42,290,0,3,0,29,13,4
930,29,2002,53,512,1,5,3,76,20,5
931,30,2002,28,217,0,2,0,30,22,2
932,31,2002,28,283,0,2,2,61,20,1
933,0,2003,40,276,0,1,0,20,15,4
934,1,2003,39,461,1,7,2,60,13,2
935,2,2003,30,331,1,5,1,68,8,2
936,3,2003,41,248,0,3,0,35,21,4
937,4,2003,39,442,2,4,2,65,18,2
938,5,2003,37,302,0,3,0,38,11,3
939,6,2003,35,242,0,0,0,19,18,1
940,7,2003,22,140,0,0,0,19,15,1
941,8,2003,49,391,0,4,1,49,9,2
942,9,2003,33,542,2,9,4,93,14,2
943,10,2003,31,240,0,4,0,26,16,4
944,12,2003,51,390,0,3,1,46,24,4
945,13,2003,31,288,0,4,1,48,19,3
946,14,2003,31,378,2,2,2,84,24,3
947,15,2003,43,613,1,9,4,72,11,1
948,16,2003,32,163,0,0,0,15,15,4
949,17,2003,34,376,0,6,2,52,18,1
950,18,2003,30,332,0,4,1,47,18,2
951,19,2003,47,576,2,8,2,89,13,3
952,20,2003,35,277,0,2,0,33,18,2
953,21,2003,45,453,1,7,2,53,15,3
954,22,2003,50,462,0,1,0,23,25,3
955,23,2003,38,492,2,7,3,80,14,4
956,24,2003,39,337,0,3,1,44,11,9
957,25,2003,53,410,0,3,1,44,23,3
958,11,2003,22,205,0,3,0,28,19,2
959,26,2003,40,360,0,2,0,27,12,1
960,27,2003,34,320,1,5,1,83,22,6
961,28,2003,45,551,2,9,4,84,12,2
962,29,2003,40,266,0,2,1,40,8,0
963,30,2003,37,429,1,4,1,58,22,2
964,31,2003,36,247,0,2,1,52,16,0
965,0,2004,35,303,1,2,1,71,21,3
966,1,2004,46,510,1,8,2,75,15,4
967,2,2004,35,328,0,4,2,49,18,2
968,3,2004,46,491,2,8,4,86,10,4
969,4,2004,43,400,0,6,0,39,17,4
970,5,2004,36,432,0,6,1,44,12,2
971,6,2004,33,213,1,1,1,59,22,6
972,7,2004,49,329,0,2,0,38,14,3
973,8,2004,29,243,0,2,0,32,15,5
974,9,2004,24,232,0,4,1,46,17,0
975,10,2004,24,171,0,1,0,34,15,0
976,12,2004,44,390,0,2,1,55,16,3
977,13,2004,52,564,0,8,1,71,14,6
978,14,2004,41,377,0,4,1,40,20,2
979,15,2004,37,457,1,7,2,75,17,2
980,16,2004,38,253,0,3,0,29,11,1
981,17,2004,42,405,0,3,1,50,10,3
982,18,2004,41,313,0,4,1,46,13,3
983,19,2004,40,420,2,7,2,83,17,1
984,20,2004,33,254,0,2,0,28,27,1
985,21,2004,28,165,0,0,0,18,14,2
986,22,2004,40,230,0,2,0,23,15,6
987,23,2004,24,132,0,0,0,18,9,2
988,24,2004,30,143,0,2,0,39,18,3
989,25,2004,60,616,2,7,3,78,12,4
990,11,2004,42,331,0,2,1,43,23,1
991,26,2004,40,388,0,6,2,53,12,0
992,27,2004,30,230,0,2,1,48,26,0
993,28,2004,44,365,0,6,2,60,13,2
994,29,2004,40,329,0,3,0,27,13,3
995,30,2004,40,173,0,0,0,18,16,5
996,31,2004,31,275,1,3,1,91,14,1
997,0,2005,28,212,1,1,1,75,12,4
998,1,2005,46,417,1,4,2,73,13,11
999,2,2005,28,157,0,0,0,13,14,0
1000,3,2005,28,279,0,3,1,43,17,3
1001,4,2005,33,281,0,4,1,52,17,4
1002,5,2005,37,373,1,4,1,62,13,0
1003,6,2005,51,492,0,5,0,31,18,1
1004,7,2005,50,383,0,2,0,32,16,1
1005,8,2005,39,245,0,1,0,23,17,3
1006,9,2005,43,293,0,2,2,52,7,1
1007,10,2005,24,182,0,2,0,29,25,2
1008,12,2005,45,284,0,3,0,26,21,5
1009,13,2005,43,390,0,4,1,47,23,5
1010,14,2005,53,448,0,6,1,44,24,6
1011,15,2005,31,261,0,4,0,29,23,5
1012,16,2005,49,453,1,3,3,58,16,2
1013,17,2005,53,415,0,3,0,24,15,4
1014,18,2005,34,219,0,0,0,18,12,3
1015,19,2005,36,274,0,3,1,49,13,2
1016,20,2005,45,381,1,3,1,85,18,0
1017,21,2005,41,444,0,4,2,76,11,1
1018,22,2005,40,314,0,4,0,29,18,1
1019,23,2005,37,206,0,3,0,34,7,5
1020,24,2005,30,175,0,0,0,17,23,1
1021,25,2005,39,431,0,6,2,51,13,0
1022,11,2005,30,180,0,0,0,18,28,3
1023,26,2005,46,320,0,3,1,42,5,2
1024,27,2005,31,177,0,1,0,24,23,2
1025,28,2005,46,470,2,4,3,81,13,2
1026,29,2005,30,223,0,4,0,37,7,5
1027,30,2005,45,418,1,7,1,52,13,3
1028,31,2005,41,344,1,2,1,71,14,3
1029,0,2006,28,237,0,3,1,60,19,2
1030,1,2006,50,607,3,11,4,84,12,7
1031,2,2006,36,239,0,1,0,38,14,1
1032,3,2006,39,422,1,8,1,82,10,3
1033,4,2006,32,294,0,4,1,42,16,3
1034,5,2006,36,371,0,4,2,81,16,2
1035,6,2006,54,353,0,0,0,18,9,3
1036,7,2006,25,250,0,3,0,37,13,4
1037,8,2006,45,382,0,4,1,50,23,1
1038,9,2006,33,264,1,4,1,60,7,2
1039,10,2006,23,207,1,1,1,82,15,1
1040,12,2006,40,335,1,3,1,56,17,1
1041,13,2006,41,378,0,1,1,47,29,3
1042,14,2006,36,339,0,3,0,23,20,3
1043,15,2006,37,288,0,3,1,41,13,0
1044,16,2006,33,288,0,3,0,38,15,2
1045,17,2006,45,361,0,2,0,29,22,2
1046,18,2006,29,243,0,1,0,38,17,3
1047,19,2006,35,396,0,7,2,48,18,5
1048,20,2006,53,415,0,3,1,40,3,0
1049,21,2006,49,225,0,1,0,24,17,3
1050,22,2006,36,422,0,5,1,43,14,2
1051,23,2006,35,216,0,3,0,35,12,2
1052,24,2006,30,234,0,3,0,33,20,2
1053,25,2006,45,351,0,3,2,65,7,2
1054,11,2006,39,342,1,4,1,87,11,1
1055,26,2006,51,372,1,5,1,65,14,1
1056,27,2006,49,424,1,3,1,90,16,2
1057,28,2006,34,285,1,3,1,65,22,5
1058,29,2006,23,242,0,2,2,58,15,0
1059,30,2006,37,467,3,6,3,90,6,4
1060,31,2006,38,374,1,4,2,71,9,3
1061,1,2007,44,651,4,10,4,89,6,6
1062,2,2007,27,131,0,0,0,19,18,0
1063,3,2007,31,476,1,8,2,74,4,2
1064,4,2007,23,209,1,2,1,80,17,2
1065,5,2007,30,405,1,6,2,76,10,3
1066,6,2007,50,334,0,4,0,35,13,2
1067,7,2007,42,395,1,3,2,73,6,0
1068,8,2007,32,281,1,5,1,45,8,2
1069,9,2007,40,302,0,3,0,22,14,3
1070,10,2007,25,280,1,3,1,90,14,0
1071,12,2007,26,227,0,2,1,49,21,1
1072,13,2007,24,230,1,2,1,87,15,3
1073,14,2007,42,340,0,3,1,64,12,6
1074,15,2007,36,228,0,2,0,23,18,1
1075,16,2007,43,319,0,3,0,27,18,1
1076,17,2007,32,324,0,3,1,56,14,4
1077,18,2007,20,183,0,3,0,33,14,1
1078,19,2007,18,148,0,0,0,18,20,1
1079,0,2007,56,483,0,6,3,51,9,3
1080,20,2007,48,492,2,5,2,94,5,2
1081,21,2007,32,269,0,3,0,34,19,2
1082,22,2007,33,311,0,5,0,35,18,2
1083,23,2007,38,209,0,2,1,54,16,7
1084,24,2007,30,357,1,4,1,85,14,4
1085,25,2007,35,338,2,3,2,75,12,4
1086,11,2007,40,299,0,4,1,62,10,3
1087,26,2007,24,197,0,2,1,48,16,3
1088,27,2007,58,658,1,9,2,94,8,2
1089,28,2007,39,238,0,3,1,49,9,4
1090,29,2007,33,287,0,2,1,74,8,2
1091,30,2007,42,367,0,4,0,39,16,5
1092,31,2007,29,242,0,1,1,42,19,1
1093,1,2008,39,261,0,4,0,25,15,3
1094,2,2008,32,253,0,2,0,34,7,0
1095,3,2008,30,464,1,9,2,63,10,3
1096,4,2008,20,196,0,4,0,36,10,1
1097,5,2008,30,251,0,1,0,32,7,0
1098,6,2008,47,440,1,3,2,70,11,1
1099,7,2008,33,237,0,3,0,25,10,1
1100,8,2008,26,269,0,4,1,43,13,1
1101,9,2008,26,169,0,1,0,32,5,0
1102,10,2008,22,132,0,1,0,25,13,4
1103,12,2008,37,238,0,1,0,33,9,3
1104,13,2008,28,285,0,3,0,27,11,2
1105,14,2008,52,446,1,3,2,68,16,3
1106,15,2008,43,379,1,5,1,61,12,4
1107,16,2008,39,337,0,4,2,50,18,2
1108,17,2008,29,275,0,4,0,38,17,2
1109,18,2008,29,303,0,4,0,37,9,1
1110,19,2008,21,168,0,2,0,27,13,2
1111,0,2008,29,298,0,3,1,45,12,1
1112,20,2008,37,398,2,5,2,76,11,5
1113,21,2008,42,453,0,5,1,55,20,0
1114,22,2008,36,371,0,3,1,44,16,0
1115,23,2008,44,570,3,7,3,93,12,0
1116,24,2008,29,245,0,3,0,34,10,0
1117,25,2008,44,378,0,6,2,46,20,3
1118,11,2008,45,378,1,4,1,80,21,2
1119,26,2008,26,310,3,4,3,71,17,1
1120,27,2008,35,353,0,5,0,30,17,1
1121,28,2008,41,247,0,3,0,35,19,4
1122,29,2008,32,386,2,6,2,73,17,4
1123,30,2008,34,329,0,5,1,44,21,2
1124,31,2008,34,273,1,4,1,82,23,3
1125,1,2009,39,330,1,6,1,49,7,3
1126,2,2009,40,474,0,4,2,60,19,2
1127,3,2009,33,218,0,4,0,31,18,7
1128,4,2009,44,419,1,4,1,71,16,1
1129,5,2009,39,456,1,5,3,67,3,2
1130,6,2009,40,462,1,4,1,77,10,1
1131,7,2009,45,308,0,4,1,64,13,4
1132,8,2009,26,183,1,1,1,77,13,3
1133,9,2009,32,209,0,0,0,19,24,5
1134,10,2009,29,151,0,1,0,22,23,2
1135,12,2009,39,426,2,6,2,82,23,5
1136,13,2009,33,237,0,1,0,22,13,4
1137,14,2009,35,471,2,8,3,85,19,1
1138,15,2009,27,270,0,3,0,28,14,1
1139,16,2009,36,393,1,4,1,79,18,2
1140,17,2009,27,233,0,3,2,44,7,3
1141,18,2009,50,457,0,3,0,37,26,2
1142,19,2009,28,233,0,1,1,43,15,3
1143,0,2009,49,216,0,0,0,18,13,8
1144,20,2009,34,236,0,2,1,45,12,2
1145,21,2009,34,282,0,4,0,37,11,4
1146,22,2009,38,432,0,4,2,69,19,2
1147,23,2009,36,177,0,0,0,19,23,6
1148,24,2009,37,395,0,6,1,56,14,5
1149,25,2009,39,290,0,3,0,34,18,3
1150,11,2009,32,152,0,1,1,43,22,6
1151,26,2009,33,152,0,2,0,23,17,2
1152,27,2009,46,346,0,4,0,29,12,2
1153,28,2009,36,290,0,3,0,25,25,2
1154,29,2009,45,449,0,7,2,62,15,2
1155,30,2009,33,220,0,0,0,18,22,5
1156,31,2009,48,455,0,5,0,36,17,3
1157,1,2010,33,564,3,9,5,89,10,0
1158,2,2010,36,258,0,2,0,27,21,1
1159,3,2010,32,336,0,8,0,34,18,4
1160,4,2010,31,323,0,3,0,33,15,4
1161,5,2010,22,235,0,1,1,62,11,4
1162,6,2010,30,193,0,2,0,23,16,3
1163,7,2010,42,294,0,2,0,25,8,5
1164,8,2010,40,420,0,3,2,62,19,1
1165,9,2010,52,524,1,6,1,94,9,2
1166,10,2010,31,214,0,0,0,18,24,3
1167,12,2010,24,382,3,5,3,97,14,5
1168,13,2010,28,293,0,2,1,47,22,4
1169,14,2010,38,404,1,4,2,65,19,3
1170,15,2010,19,230,1,1,1,55,19,1
1171,16,2010,43,263,0,3,0,22,13,4
1172,17,2010,36,359,1,5,3,78,8,3
1173,18,2010,56,529,0,5,0,32,25,3
1174,19,2010,30,362,0,4,1,71,21,2
1175,0,2010,31,366,1,4,2,78,25,2
1176,20,2010,41,325,0,3,2,52,19,2
1177,21,2010,39,373,0,7,0,37,6,4
1178,22,2010,27,361,1,5,2,94,14,2
1179,23,2010,55,386,0,3,2,53,11,2
1180,24,2010,40,452,0,7,2,42,19,0
1181,25,2010,43,319,0,4,0,35,26,3
1182,11,2010,40,432,0,6,1,53,13,2
1183,26,2010,27,210,0,2,2,72,18,3
1184,27,2010,42,468,0,6,4,84,14,3
1185,28,2010,37,226,0,3,0,38,19,3
1186,29,2010,35,235,0,1,0,39,16,0
1187,30,2010,27,329,1,4,1,87,17,1
1188,31,2010,42,361,0,4,1,52,22,2
1189,1,2011,30,470,2,9,3,82,16,4
1190,2,2011,53,610,1,6,3,63,18,1
1191,3,2011,26,329,1,4,2,80,21,1
1192,4,2011,47,596,2,6,2,90,19,4
1193,5,2011,38,423,1,6,2,84,9,4
1194,6,2011,29,231,0,3,0,34,14,6
1195,7,2011,46,696,4,8,5,99,22,3
1196,8,2011,31,264,0,2,0,31,12,1
