id,team_id,year,xp_md,xp_pct,2pt_md,fg_lng,fg_blk
719,1,1996,26,100.0,0,49,0
720,2,1996,41,100.0,1,49,1
721,3,1996,33,100.0,1,48,0
722,4,1996,46,100.0,0,51,0
723,6,1996,18,94.7,0,50,0
724,7,1996,29,93.6,1,49,2
725,8,1996,31,100.0,0,53,1
726,9,1996,34,100.0,0,45,2
727,10,1996,27,100.0,0,52,1
728,12,1996,24,96.0,0,52,1
729,13,1996,35,97.2,0,44,0
730,14,1996,40,100.0,0,46,1
731,15,1996,31,100.0,0,54,1
732,16,1996,22,100.0,0,46,0
733,17,1996,27,100.0,2,53,0
734,18,1996,26,96.3,0,46,0
735,19,1996,36,100.0,0,51,1
736,30,1996,35,100.0,0,56,1
737,20,1996,51,96.2,0,53,0
738,21,1996,34,97.1,1,53,0
739,22,1996,39,92.9,0,50,1
740,23,1996,36,100.0,0,47,1
741,24,1996,30,96.8,2,50,0
742,25,1996,34,97.1,2,50,0
743,11,1996,40,100.0,0,53,1
744,26,1996,18,100.0,2,54,1
745,27,1996,27,100.0,4,54,0
746,28,1996,37,100.0,0,49,3
747,31,1996,30,100.0,0,44,1
748,0,1997,38,100.0,1,51,2
749,1,1997,20,100.0,2,52,1
750,2,1997,41,95.4,0,46,1
751,3,1997,21,100.0,0,55,1
752,4,1997,50,100.0,3,53,2
753,6,1997,32,91.4,0,54,0
754,7,1997,28,96.6,1,49,0
755,8,1997,26,96.3,0,45,3
756,9,1997,35,97.2,0,54,0
757,10,1997,21,100.0,0,50,0
758,12,1997,24,100.0,0,53,1
759,13,1997,33,100.0,0,50,1
760,14,1997,33,100.0,0,49,0
761,15,1997,35,100.0,0,55,0
762,16,1997,27,93.1,0,52,0
763,17,1997,41,100.0,0,52,0
764,18,1997,36,100.0,0,55,1
765,19,1997,39,97.5,0,55,0
766,30,1997,32,100.0,1,52,0
767,20,1997,48,100.0,0,50,2
768,21,1997,25,100.0,1,54,1
769,22,1997,40,100.0,0,52,0
770,23,1997,33,94.3,0,53,2
771,24,1997,32,100.0,0,52,1
772,25,1997,32,100.0,0,49,2
773,11,1997,39,100.0,0,50,0
774,26,1997,22,100.0,0,53,1
775,27,1997,37,100.0,1,52,1
776,28,1997,40,100.0,0,52,1
777,31,1997,33,97.1,3,49,0
778,0,1998,49,96.1,0,46,1
779,1,1998,27,96.4,0,52,0
780,2,1998,21,100.0,1,51,1
781,3,1998,41,100.0,0,52,0
782,4,1998,58,98.3,0,63,1
783,6,1998,29,96.7,0,52,1
784,7,1998,36,100.0,0,53,2
785,8,1998,19,100.0,1,54,0
786,9,1998,34,100.0,0,53,0
787,10,1998,23,100.0,1,53,1
788,12,1998,40,100.0,0,54,0
789,13,1998,33,97.1,0,48,0
790,14,1998,15,88.2,0,50,1
791,15,1998,51,98.1,1,53,2
792,16,1998,32,100.0,0,51,1
793,17,1998,45,100.0,0,47,1
794,18,1998,45,97.8,0,54,3
795,19,1998,27,93.1,0,51,0
796,30,1998,28,100.0,1,48,1
797,20,1998,41,95.4,0,45,0
798,21,1998,35,94.6,1,56,1
799,22,1998,32,100.0,1,55,1
800,23,1998,31,100.0,0,51,0
801,24,1998,25,96.2,3,57,0
802,25,1998,24,100.0,0,48,1
803,11,1998,36,97.3,0,54,1
804,26,1998,31,100.0,0,56,1
805,27,1998,41,100.0,1,51,0
806,28,1998,23,100.0,0,49,2
807,31,1998,59,100.0,1,53,0
808,0,1999,30,96.8,0,52,1
809,1,1999,27,96.4,1,52,0
810,2,1999,27,100.0,0,50,2
811,3,1999,33,100.0,1,52,0
812,4,1999,29,100.0,1,55,1
813,5,1999,23,95.8,1,49,0
814,6,1999,25,100.0,0,53,2
815,7,1999,26,100.0,0,49,1
816,8,1999,22,95.6,0,50,1
817,9,1999,45,100.0,0,51,0
818,10,1999,43,100.0,0,53,2
819,12,1999,41,100.0,0,47,0
820,13,1999,27,100.0,0,54,1
821,14,1999,27,100.0,1,53,1
822,15,1999,34,100.0,0,49,1
823,16,1999,28,100.0,2,48,0
824,17,1999,37,100.0,1,50,1
825,18,1999,27,93.1,0,48,0
826,19,1999,28,96.6,0,52,0
827,20,1999,38,100.0,0,50,3
828,21,1999,46,97.9,0,52,0
829,22,1999,29,96.7,0,51,0
830,23,1999,43,100.0,0,52,0
831,24,1999,64,100.0,1,51,0
832,25,1999,32,100.0,1,50,1
833,11,1999,49,98.0,1,51,2
834,26,1999,20,95.2,0,52,0
835,27,1999,32,100.0,0,51,0
836,28,1999,30,96.8,0,51,1
837,30,1999,43,100.0,0,50,0
838,31,1999,46,100.0,0,44,3
839,0,2000,43,95.6,1,47,1
840,1,2000,21,100.0,0,54,0
841,2,2000,21,100.0,0,45,2
842,3,2000,31,100.0,1,48,4
843,4,2000,53,100.0,1,51,0
844,5,2000,17,100.0,0,45,0
845,6,2000,42,100.0,1,55,1
846,7,2000,18,94.7,0,54,0
847,8,2000,27,100.0,0,54,2
848,9,2000,40,100.0,0,42,1
849,10,2000,46,100.0,1,48,1
850,12,2000,27,100.0,0,48,1
851,13,2000,33,97.1,0,49,0
852,14,2000,34,94.4,0,51,0
853,15,2000,23,100.0,1,51,0
854,16,2000,37,100.0,0,46,3
855,17,2000,38,100.0,0,51,1
856,18,2000,32,100.0,0,51,1
857,19,2000,29,100.0,3,54,2
858,20,2000,32,100.0,0,52,1
859,21,2000,29,100.0,1,52,1
860,22,2000,25,100.0,1,53,0
861,23,2000,56,100.0,1,54,0
862,24,2000,58,100.0,2,51,0
863,25,2000,30,100.0,1,51,1
864,11,2000,27,93.1,0,50,1
865,26,2000,37,100.0,1,48,2
866,27,2000,33,100.0,0,52,0
867,28,2000,32,97.0,1,52,0
868,30,2000,37,97.4,0,50,0
869,31,2000,45,100.0,0,49,1
870,0,2001,47,100.0,0,52,4
871,1,2001,34,100.0,1,48,0
872,2,2001,23,95.8,0,52,0
873,3,2001,23,95.8,0,49,2
874,4,2001,31,100.0,1,50,1
875,5,2001,29,96.7,1,48,0
876,6,2001,30,100.0,1,49,0
877,7,2001,32,100.0,1,50,0
878,8,2001,32,100.0,0,51,0
879,9,2001,27,96.4,1,51,0
880,10,2001,41,97.6,1,52,2
881,12,2001,24,100.0,0,46,3
882,13,2001,39,97.5,1,46,0
883,14,2001,37,97.4,0,50,0
884,15,2001,28,100.0,0,55,1
885,16,2001,29,96.7,2,51,0
886,17,2001,30,93.8,0,48,1
887,18,2001,32,100.0,0,53,1
888,19,2001,23,100.0,1,54,1
889,20,2001,44,97.8,0,54,1
890,21,2001,22,95.6,0,52,0
891,22,2001,41,97.6,0,54,0
892,23,2001,43,97.7,1,52,1
893,24,2001,58,100.0,1,54,0
894,25,2001,25,100.0,0,49,0
895,11,2001,22,100.0,1,55,0
896,26,2001,32,100.0,0,50,2
897,27,2001,33,100.0,0,54,0
898,28,2001,34,91.9,0,55,0
899,30,2001,34,97.1,0,51,0
900,31,2001,29,96.7,2,44,0
901,0,2002,39,100.0,1,47,1
902,1,2002,29,100.0,0,53,1
903,2,2002,30,93.8,0,54,0
904,3,2002,40,100.0,0,54,1
905,4,2002,42,97.7,0,55,1
906,5,2002,34,97.1,1,52,1
907,6,2002,32,100.0,0,53,2
908,7,2002,29,100.0,0,50,0
909,8,2002,35,97.2,0,53,3
910,9,2002,54,100.0,1,50,0
911,10,2002,34,100.0,1,54,1
912,12,2002,25,100.0,0,48,0
913,13,2002,42,97.7,0,53,0
914,14,2002,43,100.0,1,51,0
915,15,2002,42,97.7,0,52,2
916,16,2002,30,93.8,0,47,1
917,17,2002,33,100.0,1,43,0
918,18,2002,35,94.6,1,46,4
919,19,2002,31,100.0,0,49,0
920,20,2002,44,100.0,0,49,1
921,21,2002,29,100.0,1,50,2
922,22,2002,36,100.0,1,57,0
923,23,2002,50,100.0,0,51,2
924,24,2002,37,100.0,0,47,0
925,25,2002,33,100.0,1,51,1
926,11,2002,33,97.1,0,53,2
927,26,2002,37,100.0,2,48,0
928,27,2002,38,100.0,1,52,0
929,28,2002,35,94.6,0,50,2
930,29,2002,20,100.0,0,51,2
931,30,2002,36,100.0,2,53,0
932,31,2002,41,93.2,1,53,3
933,0,2003,38,92.7,0,48,2
934,1,2003,27,100.0,2,54,2
935,2,2003,40,100.0,0,48,0
936,3,2003,24,100.0,0,44,0
937,4,2003,41,100.0,1,51,0
938,5,2003,23,95.8,0,52,0
939,6,2003,33,97.1,0,50,5
940,7,2003,19,95.0,1,53,0
941,8,2003,36,100.0,0,51,2
942,9,2003,58,98.3,0,49,1
943,10,2003,46,100.0,0,50,0
944,12,2003,30,96.8,0,52,0
945,13,2003,33,97.1,0,52,1
946,14,2003,42,100.0,0,57,1
947,15,2003,32,97.0,0,46,1
948,16,2003,23,100.0,2,47,1
949,17,2003,30,100.0,0,53,3
950,18,2003,24,100.0,0,48,1
951,19,2003,26,96.3,0,54,0
952,20,2003,51,100.0,0,50,0
953,21,2003,29,96.7,0,53,0
954,22,2003,37,97.4,0,48,1
955,23,2003,28,96.6,0,55,1
956,24,2003,46,100.0,0,53,0
957,25,2003,35,100.0,0,56,0
958,11,2003,26,96.3,0,54,1
959,26,2003,36,97.3,0,50,1
960,27,2003,48,100.0,0,58,1
961,28,2003,31,96.9,1,51,0
962,29,2003,27,100.0,0,50,0
963,30,2003,43,97.7,2,50,0
964,31,2003,48,100.0,0,51,0
965,0,2004,23,100.0,1,51,0
966,1,2004,22,100.0,1,53,1
967,2,2004,41,100.0,0,53,0
968,3,2004,45,100.0,0,43,0
969,4,2004,42,100.0,0,52,1
970,5,2004,28,100.0,0,50,0
971,6,2004,32,97.0,0,53,1
972,7,2004,28,100.0,1,55,0
973,8,2004,54,98.2,0,53,0
974,9,2004,58,96.7,0,50,1
975,10,2004,64,98.5,1,47,0
976,12,2004,31,100.0,0,49,0
977,13,2004,26,96.3,0,51,0
978,14,2004,41,97.6,0,51,0
979,15,2004,40,100.0,0,47,0
980,16,2004,33,100.0,0,53,2
981,17,2004,21,100.0,0,53,0
982,18,2004,33,97.1,0,53,1
983,19,2004,28,100.0,0,48,0
984,20,2004,48,100.0,0,53,0
985,21,2004,39,97.5,0,54,2
986,22,2004,48,100.0,1,48,0
987,23,2004,31,96.9,0,52,0
988,24,2004,32,100.0,3,53,0
989,25,2004,30,100.0,0,50,1
990,11,2004,25,100.0,0,49,0
991,26,2004,38,100.0,0,53,1
992,27,2004,40,100.0,0,54,0
993,28,2004,40,100.0,0,51,0
994,29,2004,34,100.0,1,50,2
995,30,2004,39,100.0,1,50,4
996,31,2004,45,100.0,1,48,0
997,0,2005,21,100.0,0,56,0
998,1,2005,26,96.3,0,48,0
999,2,2005,47,100.0,0,49,0
1000,3,2005,26,100.0,0,53,0
1001,4,2005,43,97.7,0,51,1
1002,5,2005,19,90.5,0,44,0
1003,6,2005,32,100.0,1,50,1
1004,7,2005,20,100.0,2,54,0
1005,8,2005,49,100.0,0,49,1
1006,9,2005,44,97.8,0,52,1
1007,10,2005,52,100.0,0,48,1
1008,12,2005,35,97.2,0,56,2
1009,13,2005,33,100.0,0,53,0
1010,14,2005,32,97.0,0,50,1
1011,15,2005,35,100.0,0,58,1
1012,16,2005,43,100.0,1,52,1
1013,17,2005,38,97.4,1,53,0
1014,18,2005,24,100.0,0,49,1
1015,19,2005,27,96.4,0,52,1
1016,20,2005,30,96.8,0,53,1
1017,21,2005,43,97.7,0,52,1
1018,22,2005,41,97.6,1,49,0
1019,23,2005,30,100.0,1,49,1
1020,24,2005,36,100.0,1,53,0
1021,25,2005,23,100.0,1,49,0
1022,11,2005,42,100.0,0,45,2
1023,26,2005,22,100.0,0,49,2
1024,27,2005,56,98.2,0,55,1
1025,28,2005,45,100.0,0,44,2
1026,29,2005,24,100.0,0,53,1
1027,30,2005,30,93.8,0,53,0
1028,31,2005,31,100.0,0,56,3
1029,0,2006,29,100.0,0,51,1
1030,1,2006,47,100.0,0,49,1
1031,2,2006,40,95.2,0,51,0
1032,3,2006,33,100.0,0,53,0
1033,4,2006,34,100.0,0,51,0
1034,5,2006,24,100.0,0,51,1
1035,6,2006,22,95.6,0,62,0
1036,7,2006,32,100.0,0,50,0
1037,8,2006,58,100.0,0,54,0
1038,9,2006,35,97.2,0,53,1
1039,10,2006,47,97.9,0,48,0
1040,12,2006,49,100.0,1,50,1
1041,13,2006,22,100.0,0,52,2
1042,14,2006,48,100.0,0,47,0
1043,15,2006,31,100.0,0,51,4
1044,16,2006,38,100.0,0,47,0
1045,17,2006,41,100.0,0,48,0
1046,18,2006,34,97.1,0,54,0
1047,19,2006,30,100.0,0,53,0
1048,20,2006,31,96.9,0,54,2
1049,21,2006,28,100.0,0,54,0
1050,22,2006,43,97.7,0,52,2
1051,23,2006,16,100.0,0,55,0
1052,24,2006,35,100.0,0,53,0
1053,25,2006,37,100.0,0,52,0
1054,11,2006,31,100.0,0,52,0
1055,26,2006,46,97.9,0,51,0
1056,27,2006,36,100.0,0,54,3
1057,28,2006,38,100.0,0,50,2
1058,29,2006,26,96.3,1,49,0
1059,30,2006,32,100.0,2,60,1
1060,31,2006,27,96.4,0,49,1
1061,1,2007,33,100.0,0,49,2
1062,2,2007,37,97.4,1,48,0
1063,3,2007,24,100.0,1,52,0
1064,4,2007,33,100.0,0,50,0
1065,5,2007,42,97.7,0,51,2
1066,6,2007,34,100.0,0,49,0
1067,7,2007,47,97.9,0,52,1
1068,8,2007,46,100.0,0,51,1
1069,9,2007,21,100.0,1,49,1
1070,10,2007,49,96.1,1,39,1
1071,12,2007,53,100.0,0,53,1
1072,13,2007,26,100.0,1,53,0
1073,14,2007,36,100.0,0,53,0
1074,15,2007,25,100.0,0,47,1
1075,16,2007,40,95.2,0,48,0
1076,17,2007,46,95.8,1,48,0
1077,18,2007,23,95.8,0,50,0
1078,19,2007,35,97.2,0,53,2
1079,0,2007,22,100.0,0,50,0
1080,20,2007,48,100.0,0,53,1
1081,21,2007,27,100.0,0,53,0
1082,22,2007,74,100.0,1,45,0
1083,23,2007,28,100.0,0,54,1
1084,24,2007,25,100.0,0,53,0
1085,25,2007,26,100.0,0,49,1
1086,11,2007,29,96.7,0,50,0
1087,26,2007,42,100.0,4,55,1
1088,27,2007,43,100.0,0,54,1
1089,28,2007,44,100.0,0,49,0
1090,29,2007,40,100.0,2,57,1
1091,30,2007,28,100.0,0,56,0
1092,31,2007,39,97.5,3,55,1
1093,1,2008,41,100.0,0,48,2
1094,2,2008,18,100.0,0,45,0
1095,3,2008,34,100.0,0,53,1
1096,4,2008,39,97.5,1,56,0
1097,5,2008,18,100.0,0,56,0
1098,6,2008,35,97.2,0,49,0
1099,7,2008,44,100.0,1,54,1
1100,8,2008,46,100.0,0,57,1
1101,9,2008,31,100.0,0,45,0
1102,10,2008,43,100.0,1,52,1
1103,12,2008,42,100.0,0,52,0
1104,13,2008,40,100.0,0,50,1
1105,14,2008,45,100.0,0,51,3
1106,15,2008,42,100.0,0,50,0
1107,16,2008,41,100.0,0,51,2
1108,17,2008,33,100.0,0,53,1
1109,18,2008,41,100.0,1,55,0
1110,19,2008,25,96.2,0,56,1
1111,0,2008,34,100.0,0,53,0
1112,20,2008,46,100.0,0,53,2
1113,21,2008,46,100.0,1,50,0
1114,22,2008,40,100.0,0,50,0
1115,23,2008,25,96.2,0,57,0
1116,24,2008,19,100.0,0,54,0
1117,25,2008,41,100.0,0,54,1
1118,11,2008,25,100.0,0,50,1
1119,26,2008,53,98.2,0,53,1
1120,27,2008,30,100.0,0,51,0
1121,28,2008,36,97.3,0,53,0
1122,29,2008,37,100.0,0,53,1
1123,30,2008,40,100.0,0,51,0
1124,31,2008,40,100.0,0,54,2
1125,1,2009,33,100.0,0,52,2
1126,2,2009,28,96.6,1,53,2
1127,3,2009,24,100.0,0,56,0
1128,4,2009,32,100.0,0,51,0
1129,5,2009,22,95.6,1,49,0
1130,6,2009,24,100.0,1,54,1
1131,7,2009,45,97.8,0,48,0
1132,8,2009,50,98.0,0,55,0
1133,9,2009,29,100.0,0,53,1
1134,10,2009,50,98.0,0,48,0
1135,12,2009,41,100.0,1,51,0
1136,13,2009,37,97.4,1,52,0
1137,14,2009,43,95.6,0,52,1
1138,15,2009,42,97.7,0,51,2
1139,16,2009,45,100.0,0,52,0
1140,17,2009,30,96.8,1,52,1
1141,18,2009,32,100.0,0,55,1
1142,19,2009,25,100.0,0,50,0
1143,0,2009,39,100.0,0,51,1
1144,20,2009,48,98.0,0,52,0
1145,21,2009,31,96.9,1,50,2
1146,22,2009,47,100.0,0,53,0
1147,23,2009,17,100.0,0,61,0
1148,24,2009,16,100.0,0,55,1
1149,25,2009,46,97.9,0,46,0
1150,11,2009,26,92.9,0,48,0
1151,26,2009,60,95.2,0,46,1
1152,27,2009,28,100.0,0,47,0
1153,28,2009,41,100.0,0,46,0
1154,29,2009,43,97.7,0,56,3
1155,30,2009,37,100.0,1,53,1
1156,31,2009,54,98.2,0,52,1
1157,1,2010,35,100.0,0,54,1
1158,2,2010,30,93.8,2,54,1
1159,3,2010,31,96.9,0,51,0
1160,4,2010,38,97.4,0,59,0
1161,5,2010,28,100.0,0,48,0
1162,6,2010,36,100.0,1,53,2
1163,7,2010,29,100.0,0,55,0
1164,8,2010,48,100.0,1,50,1
1165,9,2010,42,100.0,0,53,1
1166,10,2010,51,100.0,0,48,1
1167,12,2010,42,95.4,2,53,0
1168,13,2010,25,100.0,0,60,2
1169,14,2010,47,100.0,0,50,1
1170,15,2010,44,100.0,2,51,1
1171,16,2010,47,100.0,1,53,0
1172,17,2010,41,100.0,0,59,1
1173,18,2010,37,100.0,0,56,1
1174,19,2010,35,97.2,0,55,0
1175,0,2010,33,100.0,0,51,1
1176,20,2010,46,100.0,0,56,2
1177,21,2010,17,100.0,0,55,0
1178,22,2010,62,96.9,0,43,0
1179,23,2010,43,100.0,0,59,0
1180,24,2010,26,96.3,0,53,2
1181,25,2010,39,100.0,0,49,0
1182,11,2010,28,100.0,0,49,1
1183,26,2010,43,100.0,0,52,0
1184,27,2010,31,100.0,0,51,0
1185,28,2010,38,100.0,2,53,0
1186,29,2010,43,100.0,0,57,0
1187,30,2010,38,100.0,0,55,0
1188,31,2010,30,96.8,0,48,0
1189,1,2011,37,100.0,1,57,0
1190,2,2011,33,97.1,0,49,1
1191,3,2011,41,100.0,1,56,1
1192,4,2011,30,100.0,3,59,1
1193,5,2011,20,100.0,0,54,2
1194,6,2011,23,100.0,0,55,0
1195,7,2011,33,100.0,0,51,0
1196,8,2011,44,97.8,0,53,0
1197,9,2011,20,100.0,0,54,2
1198,10,2011,24,100.0,0,53,1
1199,12,2011,39,100.0,0,51,1
1200,13,2011,32,100.0,0,58,1
1201,14,2011,46,100.0,0,51,0
1202,15,2011,45,100.0,0,51,0
1203,16,2011,43,100.0,4,50,2
1204,17,2011,24,100.0,0,55,0
1205,18,2011,44,100.0,0,51,0
1206,19,2011,54,100.0,0,51,1
1207,0,2011,34,100.0,0,55,3
1208,20,2011,68,98.6,0,58,0
1209,21,2011,44,97.8,0,45,2
1210,22,2011,59,100.0,2,50,0
1211,23,2011,36,100.0,0,63,2
1212,24,2011,18,100.0,0,49,1
1213,25,2011,40,100.0,1,51,0
1214,11,2011,25,96.2,0,59,5
1215,26,2011,63,100.0,0,53,0
1216,27,2011,34,100.0,0,52,2
1217,28,2011,36,100.0,0,51,1
1218,29,2011,39,97.5,0,54,0
1219,30,2011,34,100.0,0,53,0
1220,31,2011,38,97.4,0,53,1
1221,1,2012,40,100.0,1,54,3
1222,2,2012,43,100.0,0,55,0
1223,3,2012,39,100.0,0,50,0
1224,4,2012,55,100.0,0,53,0
1225,5,2012,29,100.0,0,53,1
1226,6,2012,39,100.0,0,57,1
1227,7,2012,25,100.0,0,61,1
1228,8,2012,39,100.0,0,51,0
1229,9,2012,17,100.0,0,52,0
1230,10,2012,37,100.0,1,53,2
1231,12,2012,37,100.0,1,51,0
1232,13,2012,29,100.0,0,53,1
1233,14,2012,25,96.2,0,49,0
1234,15,2012,44,100.0,0,55,0
1235,16,2012,46,100.0,1,50,1
1236,17,2012,18,94.7,1,50,0
1237,18,2012,30,100.0,0,54,3
1238,19,2012,38,100.0,0,53,0
1239,0,2012,44,100.0,0,63,3
1240,20,2012,50,100.0,0,54,0
1241,21,2012,43,97.7,0,51,1
1242,22,2012,66,100.0,0,53,0
1243,23,2012,25,100.0,0,57,0
1244,24,2012,26,100.0,1,60,0
1245,25,2012,42,100.0,0,56,0
1246,11,2012,50,98.0,1,50,0
1247,26,2012,57,100.0,1,53,0
1248,27,2012,46,95.8,0,52,1
1249,28,2012,34,100.0,0,52,0
1250,29,2012,45,100.0,0,51,1
1251,30,2012,35,100.0,0,53,1
1252,31,2012,36,100.0,1,56,1
1253,1,2013,45,97.8,5,58,0
1254,2,2013,52,98.1,0,54,0
1255,3,2013,32,100.0,2,55,0
1256,4,2013,75,100.0,0,64,0
1257,5,2013,33,100.0,1,51,1
1258,6,2013,31,100.0,0,54,0
1259,7,2013,37,100.0,1,52,1
1260,8,2013,42,100.0,0,50,2
1261,9,2013,52,100.0,0,51,1
1262,10,2013,34,100.0,4,52,1
1263,12,2013,47,100.0,1,53,0
1264,13,2013,33,100.0,0,54,1
1265,14,2013,45,100.0,3,51,0
1266,15,2013,39,100.0,1,53,0
1267,16,2013,31,100.0,1,52,0
1268,17,2013,22,95.6,0,55,1
1269,18,2013,27,100.0,0,54,0
1270,19,2013,42,97.7,2,53,2
1271,0,2013,44,100.0,0,56,0
1272,20,2013,42,100.0,0,57,0
1273,21,2013,42,100.0,0,55,1
1274,22,2013,44,100.0,2,54,0
1275,23,2013,37,100.0,0,53,0
1276,24,2013,34,100.0,3,54,0
1277,25,2013,26,100.0,3,61,0
1278,11,2013,33,100.0,2,50,2
1279,26,2013,48,100.0,0,55,1
1280,27,2013,44,100.0,0,53,1
1281,28,2013,39,100.0,1,48,0
1282,29,2013,26,100.0,1,51,1
1283,30,2013,41,100.0,0,55,0
1284,31,2013,43,97.7,0,54,0
1285,1,2014,33,94.3,5,48,0
1286,2,2014,39,100.0,1,49,1
1287,3,2014,31,96.9,2,58,1
1288,4,2014,56,100.0,2,50,0
1289,5,2014,30,100.0,0,52,1
1290,6,2014,31,100.0,0,55,2
1291,7,2014,27,100.0,2,51,0
1292,8,2014,40,100.0,0,52,1
1293,9,2014,38,100.0,0,53,0
1294,10,2014,50,100.0,0,53,0
1295,12,2014,56,100.0,0,56,1
1296,13,2014,41,100.0,1,53,2
1297,14,2014,54,100.0,0,54,0
1298,15,2014,40,100.0,1,54,1
1299,16,2014,44,100.0,0,53,1
1300,17,2014,23,100.0,1,53,3
1301,18,2014,23,100.0,0,55,2
1302,19,2014,32,100.0,1,52,2
1303,0,2014,33,100.0,0,55,1
1304,20,2014,53,96.4,1,55,3
1305,21,2014,34,100.0,1,53,1
1306,22,2014,51,100.0,0,53,0
1307,23,2014,28,100.0,0,57,0
1308,24,2014,34,97.1,1,56,1
1309,25,2014,42,100.0,1,55,1
1310,11,2014,31,96.9,0,49,0
1311,26,2014,46,97.9,0,50,0
1312,27,2014,41,100.0,0,58,2
1313,28,2014,45,100.0,4,53,0
1314,29,2014,40,100.0,0,55,2
1315,30,2014,27,100.0,0,51,0
1316,31,2014,29,100.0,4,55,2
1317,1,2015,28,96.6,2,55,0
1318,2,2015,48,98.0,1,52,1
1319,3,2015,34,85.0,2,52,0
1320,4,2015,35,97.2,0,57,0
1321,5,2015,22,91.7,2,47,4
1322,6,2015,31,91.2,1,58,0
1323,7,2015,53,91.4,0,47,0
1324,8,2015,28,87.5,2,54,0
1325,9,2015,39,95.1,2,53,1
1326,10,2015,32,91.4,1,55,0
1327,12,2015,25,100.0,1,54,0
1328,13,2015,33,91.7,2,53,0
1329,14,2015,42,95.4,0,53,0
1330,15,2015,34,100.0,1,54,1
1331,16,2015,44,97.8,1,53,0
1332,17,2015,32,82.0,1,58,1
1333,18,2015,42,97.7,0,55,0
1334,19,2015,36,92.3,0,59,0
1335,0,2015,20,95.2,1,54,2
1336,20,2015,36,100.0,4,56,1
1337,21,2015,56,94.9,0,52,4
1338,22,2015,52,100.0,0,57,0
1339,23,2015,38,97.4,1,56,1
1340,24,2015,27,93.1,1,61,3
1341,25,2015,29,100.0,1,52,0
1342,11,2015,40,97.6,2,54,1
1343,26,2015,44,95.6,1,57,2
1344,27,2015,40,90.9,1,54,1
1345,28,2015,32,94.1,8,51,0
1346,29,2015,32,88.9,2,51,0
1347,30,2015,29,93.6,3,51,0
1348,31,2015,33,89.2,1,54,1
1349,0,2016,33,97.1,2,53,0
1350,1,2016,31,96.9,0,54,1
1351,2,2016,29,82.9,0,47,0
1352,3,2016,40,88.9,4,54,0
1353,4,2016,32,97.0,1,55,0
1354,5,2016,23,92.0,2,51,0
1355,6,2016,32,94.1,4,43,1
1356,7,2016,43,91.5,1,60,1
1357,8,2016,42,91.3,0,47,1
1358,9,2016,36,92.3,2,54,0
1359,10,2016,44,100.0,2,54,0
1360,12,2016,46,100.0,0,56,0
1361,13,2016,41,97.6,1,55,2
1362,14,2016,30,96.8,4,55,1
1363,15,2016,56,98.2,2,59,1
1364,16,2016,31,88.6,0,48,0
1365,17,2016,29,90.6,2,56,2
1366,18,2016,24,92.3,1,51,3
1367,19,2016,31,93.9,1,58,0
1368,20,2016,44,93.6,2,53,1
1369,21,2016,31,91.2,3,54,0
1370,22,2016,46,93.9,1,53,0
1371,23,2016,37,94.9,5,56,0
1372,24,2016,23,100.0,0,54,0
1373,25,2016,27,100.0,4,57,1
1374,11,2016,36,92.3,0,53,0
1375,26,2016,49,98.0,2,57,2
1376,27,2016,29,82.9,1,53,1
1377,28,2016,37,100.0,3,49,1
1378,29,2016,22,88.0,0,53,0
1379,30,2016,39,95.1,0,53,0
1380,31,2016,26,78.8,1,51,1
1381,0,2017,28,93.3,0,52,1
1382,1,2017,26,92.9,1,55,1
1383,2,2017,32,94.1,0,51,1
1384,3,2017,29,100.0,0,56,0
1385,4,2017,27,100.0,2,53,2
1386,5,2017,25,96.2,1,54,0
1387,6,2017,28,90.3,2,50,0
1388,7,2017,23,88.5,1,57,2
1389,8,2017,37,88.1,0,50,3
1390,9,2017,40,100.0,0,53,0
1391,10,2017,22,91.7,0,54,1
1392,12,2017,36,92.3,0,56,0
1393,13,2017,26,89.7,1,54,0
1394,14,2017,40,90.9,6,61,0
1395,15,2017,35,100.0,0,57,2
1396,16,2017,20,87.0,1,52,2
1397,17,2017,37,90.2,3,56,0
1398,18,2017,29,100.0,1,57,1
1399,19,2017,40,97.6,2,58,0
1400,20,2017,33,94.3,1,50,1
1401,21,2017,34,91.9,1,48,0
1402,22,2017,45,95.7,2,62,0
1403,23,2017,33,97.1,2,53,1
1404,24,2017,48,94.1,0,56,0
1405,25,2017,39,100.0,1,57,1
1406,11,2017,36,92.3,0,55,1
1407,26,2017,47,94.0,1,53,0
1408,27,2017,37,97.4,2,49,0
1409,28,2017,37,94.9,2,53,1
1410,29,2017,32,91.4,2,55,0
1411,30,2017,31,93.9,0,52,1
1412,31,2017,34,87.2,2,53,1
1413,0,2018,27,93.1,2,53,0
1414,1,2018,42,93.3,4,50,0
1415,2,2018,39,95.1,1,51,2
1416,3,2018,25,96.2,1,54,1
1417,4,2018,35,100.0,0,53,0
1418,5,2018,28,82.4,4,51,1
1419,6,2018,40,90.9,1,59,0
1420,7,2018,23,95.8,2,55,0
1421,8,2018,36,83.7,6,59,0
1422,9,2018,65,94.2,1,54,0
1423,10,2018,44,93.6,4,54,0
1424,12,2018,32,97.0,2,62,1
1425,13,2018,35,97.2,1,50,0
1426,14,2018,33,94.3,5,56,0
1427,15,2018,41,95.4,2,57,0
1428,16,2018,31,96.9,4,57,0
1429,17,2018,22,95.6,0,57,0
1430,18,2018,30,90.9,0,56,0
